Mary,5983380.600000003
Anna,1266346.0999999999
Emma,742599.7999999999
Elizabeth,2091115.4
Minnie,265916.60000000003
Margaret,1829717.5999999996
Ida,299438.4000000001
Alice,820800.8999999998
Bertha,336758.60000000003
Sarah,1344702.7000000002
Annie,534420.7000000001
Clara,411151.00000000006
Ella,350421.69999999995
Florence,546544.5
Cora,178876.00000000003
Martha,797046.7000000003
Laura,978438.5
Nellie,241280.50000000003
Grace,651134.1000000001
Carrie,350112.8
Maude,80214.19999999997
Mabel,220287.4
Bessie,282817.50000000006
Jennie,194735.19999999998
Gertrude,296031.99999999994
Julia,597792.7000000002
Hattie,153863.40000000005
Edith,415122.80000000005
Mattie,206358.39999999988
Rose,702942.4
Catherine,891438.5000000002
Lillian,603436.4999999999
Ada,139259.89999999997
Lillie,238897.09999999998
Helen,1592161.8000000003
Jessie,253536.19999999992
Louise,515969.6999999999
Ethel,457863.8
Lula,136999.5
Myrtle,228816.9
Eva,356596.2000000001
Frances,892008.5000000006
Lena,203680.40000000008
Lucy,251236.8
Edna,468934.2000000002
Maggie,158022.30000000005
Pearl,248186.59999999995
Daisy,186092.5
Fannie,136570.30000000005
Josephine,445954.79999999993
Dora,157760.40000000002
Rosa,243188.99999999994
Katherine,804256.1
Agnes,253668.49999999994
Marie,802990.4000000001
Nora,165916.00000000006
May,73308.00000000003
Mamie,125738.20000000001
Blanche,145407.60000000003
Stella,210848.1
Ellen,375210.60000000003
Nancy,1323737.7
Effie,70967.29999999999
Sallie,76890.59999999998
Nettie,80173.79999999997
Della,100445.50000000001
Lizzie,60994.20000000001
Flora,102002.39999999995
Susie,124718.29999999999
Maud,22975.89999999999
Mae,169082.9
Etta,62728.2
Harriet,133835.09999999998
Sadie,140684.8
Caroline,262808.5999999999
Katie,297643.7
Lydia,191459.00000000006
Elsie,273676.7999999999
Kate,92969.29999999999
Susan,1374633.4000000004
Mollie,66280.20000000001
Alma,240627.49999999988
Addie,61670.29999999999
Georgia,209349.90000000008
Eliza,56445.200000000004
Lulu,19417.200000000004
Nannie,42389.20000000002
Lottie,73591.3
Amanda,934964.8999999997
Belle,21717.300000000003
Charlotte,384752.4999999998
Rebecca,888733.2000000001
Ruth,1259188.7999999998
Viola,207747.19999999998
Olive,76085.6
Amelia,157417.50000000006
Hannah,505247.7
Jane,503626.5
Virginia,951768.7
Emily,977314.2000000002
Matilda,40941.99999999999
Irene,535253.8000000002
Kathryn,586414.1
Esther,372728.4
Willie,229163.99999999994
Henrietta,78413.29999999999
Ollie,64823.200000000004
Amy,752776.3999999999
Rachel,684162.1
Sara,518499.9
Estella,52222.79999999997
Theresa,514613.0999999999
Augusta,23425.09999999999
Ora,60911.7
Pauline,347598.2999999999
Josie,67215.60000000002
Lola,114473.49999999996
Sophia,252788.90000000002
Leona,161495.40000000002
Anne,428734.9000000001
Mildred,716276.4000000001
Ann,633506.9000000003
Beulah,119464.70000000007
Callie,62513.5
Lou,47544.7
Delia,46386.700000000004
Eleanor,394075.90000000014
Barbara,1942893.5999999999
Iva,56921.80000000001
Louisa,19498.800000000003
Maria,646772.3999999999
Mayme,17768.7
Evelyn,745324.3999999999
Estelle,78870.70000000001
Nina,161720.19999999992
Betty,1468366.0000000005
Marion,288133.6999999999
Bettie,57264.0
Dorothy,1696235.8000000005
Luella,45110.700000000004
Inez,102940.2
Lela,59975.799999999996
Rosie,110780.0
Allie,53783.19999999998
Millie,34635.700000000004
Janie,99983.9
Cornelia,30568.49999999998
Victoria,554690.6
Ruby,490852.6000000001
Winifred,65864.59999999999
Alta,44031.100000000006
Celia,74200.50000000001
Christine,701356.5000000002
Beatrice,290937.00000000006
Birdie,18643.200000000008
Harriett,32111.30000000001
Mable,83107.59999999995
Myra,75108.30000000002
Sophie,120666.60000000002
Tillie,22067.600000000002
Isabel,139024.6
Sylvia,325559.69999999995
Carolyn,730020.2999999999
Isabelle,95931.50000000001
Leila,48627.59999999999
Sally,272488.9999999999
Ina,49690.80000000001
Essie,61320.49999999999
Bertie,21808.599999999995
Nell,40214.90000000001
Alberta,107168.60000000002
Katharine,53143.99999999999
Lora,62713.90000000001
Rena,50771.80000000001
Mina,13446.800000000001
Rhoda,35669.00000000001
Mathilda,10291.399999999998
Abbie,24770.499999999996
Eula,74360.29999999997
Dollie,29006.200000000004
Hettie,11091.899999999996
Eunice,117366.90000000001
Fanny,11170.299999999997
Ola,46079.9
Lenora,46000.59999999999
Adelaide,24898.699999999997
Christina,544359.4
Lelia,21283.5
Nelle,8540.2
Sue,193003.90000000002
Johanna,61636.1
Lilly,48818.100000000006
Lucinda,43507.9
Minerva,17791.699999999997
Lettie,12654.3
Roxie,24592.1
Cynthia,838641.5000000003
Helena,42915.600000000006
Hilda,120304.1
Hulda,8755.9
Bernice,277860.1000000001
Genevieve,150647.89999999997
Jean,656662.1000000001
Cordelia,9178.3
Marian,204645.29999999996
Francis,38377.399999999994
Jeanette,217976.69999999995
Adeline,57259.99999999998
Gussie,20538.699999999993
Leah,224168.90000000008
Lois,492351.70000000007
Lura,12517.500000000004
Mittie,9205.800000000003
Hallie,34157.90000000001
Isabella,247171.59999999998
Olga,87697.6
Phoebe,31274.299999999996
Teresa,478749.1000000001
Hester,21367.599999999995
Lida,6953.599999999999
Lina,10706.300000000001
Winnie,31714.200000000004
Claudia,158986.39999999994
Marguerite,141186.80000000005
Vera,201670.69999999998
Cecelia,75350.19999999998
Bess,9619.000000000002
Emilie,28892.799999999996
John,28417.6
Rosetta,37373.3
Verna,103779.20000000001
Myrtie,6661.3
Cecilia,112252.30000000003
Elva,44681.5
Olivia,388939.0
Ophelia,20903.90000000001
Georgie,16170.499999999996
Elnora,31470.499999999985
Violet,161905.9
Adele,49960.799999999996
Lily,118733.9
Linnie,11333.4
Loretta,239972.69999999998
Madge,20955.9
Polly,37185.9
Virgie,33560.799999999996
Eugenia,39298.100000000006
Lucile,55546.000000000015
Lucille,336262.89999999997
Mabelle,3583.3999999999996
Rosalie,88548.70000000001
Kittie,2000.8999999999999
Meta,7450.500000000002
Angie,69820.99999999999
Dessie,16271.999999999998
Georgiana,9693.0
Lila,73386.4
Regina,212370.79999999996
Selma,37679.0
Wilhelmina,16077.099999999999
Bridget,100228.4
Lilla,4201.2
Malinda,22720.599999999995
Vina,5880.0
Freda,62628.40000000001
Gertie,13235.300000000001
Jeannette,94840.00000000001
Louella,18095.3
Mandy,45620.4
Roberta,231906.69999999995
Cassie,55661.8
Corinne,60527.09999999999
Ivy,41181.09999999999
Melissa,827121.7000000001
Lyda,6074.300000000001
Naomi,180831.19999999998
Norma,395676.4
Bell,2959.8999999999996
Margie,151200.30000000002
Nona,22598.799999999996
Zella,16712.100000000002
Dovie,12680.3
Elvira,35040.49999999999
Erma,82950.50000000003
Irma,102421.79999999997
Leota,15723.299999999997
William,20300.099999999995
Artie,9393.400000000001
Blanch,9595.4
Charity,36564.499999999985
Janet,726560.7999999999
Lorena,55751.399999999994
Lucretia,12086.6
Orpha,8945.2
Alvina,13072.599999999997
Annette,205191.50000000003
Catharine,15751.699999999999
Elma,31327.7
Geneva,127179.1
Lee,78471.09999999998
Leora,12604.700000000003
Lona,13620.0
Miriam,138769.40000000005
Zora,7871.2
Linda,1861866.5000000005
Octavia,14086.699999999997
Sudie,5126.9
Zula,6290.6
Adella,5214.200000000001
Alpha,10084.900000000001
Frieda,38333.5
George,12101.000000000004
Joanna,116727.50000000004
Leonora,6757.6
Priscilla,149461.1
Tennie,2888.0999999999995
Angeline,44730.899999999994
Docia,868.1
Ettie,1709.8000000000002
Flossie,35097.8
Hanna,40364.3
Letha,27748.399999999998
Minta,654.0999999999999
Retta,1819.3000000000004
Rosella,21110.8
Adah,2531.1000000000004
Berta,7943.099999999999
Elisabeth,54553.7
Elise,65118.399999999994
Goldie,55179.40000000001
Leola,42377.500000000015
Margret,11356.499999999996
Adaline,2628.4999999999995
Floy,10122.7
Idella,8359.199999999999
Juanita,293950.1
Lenna,1938.0
Lucie,2639.9
Missouri,1447.7000000000005
Nola,26875.400000000005
Zoe,98344.9
Eda,4155.0
Isabell,16402.0
James,29291.699999999997
Julie,563730.5
Letitia,12317.0
Madeline,223465.80000000002
Malissa,6333.6
Mariah,114681.79999999999
Pattie,12365.699999999997
Vivian,264992.60000000003
Almeda,5838.300000000001
Aurelia,10112.400000000001
Claire,198368.7
Dolly,26676.2
Hazel,371280.80000000005
Jannie,19618.600000000002
Kathleen,909567.7
Kathrine,17944.600000000002
Lavinia,3744.6000000000004
Marietta,19031.600000000002
Melvina,6896.199999999999
Ona,9869.300000000001
Pinkie,4506.800000000001
Samantha,663722.1
Susanna,19258.400000000005
Chloe,179213.69999999998
Donnie,8800.699999999999
Elsa,32234.59999999999
Gladys,420994.3000000001
Matie,603.4000000000001
Pearle,4369.400000000001
Vesta,11376.800000000001
Vinnie,2646.8
Antoinette,104150.29999999999
Clementine,9030.000000000002
Edythe,20836.299999999996
Harriette,12349.199999999997
Libbie,1436.6
Lilian,11811.199999999999
Lue,8783.2
Lutie,691.1
Magdalena,20111.199999999993
Meda,1406.8
Rita,389676.8000000001
Tena,7262.900000000001
Zelma,25219.200000000004
Adelia,3985.9999999999995
Annetta,10501.199999999997
Antonia,40259.7
Dona,24852.300000000007
Elizebeth,3595.9999999999995
Georgianna,9916.099999999999
Gracie,78666.09999999999
Iona,15440.099999999999
Lessie,21036.8
Leta,15914.300000000003
Liza,13333.999999999996
Mertie,1663.6000000000006
Molly,180132.10000000003
Neva,27923.9
Oma,14458.1
Alida,1769.5999999999997
Alva,10405.400000000001
Cecile,28966.299999999996
Cleo,43700.799999999996
Donna,1040306.4
Ellie,32889.9
Ernestine,63023.1
Evie,8339.900000000001
Frankie,40836.40000000001
Helene,45193.30000000002
Minna,2149.5
Myrta,489.4
Prudence,4104.2
Queen,17316.0
Rilla,1823.6
Savannah,162600.19999999998
Tessie,11662.0
Tina,311933.1000000001
Agatha,9466.000000000002
America,9735.5
Anita,273850.60000000003
Arminta,274.6
Dorothea,49262.6
Ira,5509.900000000001
Luvenia,4354.699999999999
Marjorie,408170.30000000005
Maybelle,8613.7
Mellie,1714.6
Nan,13964.100000000002
Pearlie,26798.800000000003
Sidney,25249.399999999998
Velma,132306.10000000003
Clare,34131.1
Constance,185844.7999999999
Dixie,53043.700000000004
Ila,29577.899999999994
Iola,14137.700000000003
Jimmie,32516.800000000007
Louvenia,3852.9
Lucia,40612.10000000001
Ludie,3407.2999999999997
Luna,7800.799999999998
Metta,589.1
Patsy,164301.90000000002
Phebe,820.6999999999999
Sophronia,923.1000000000003
Adda,741.3999999999999
Avis,23713.000000000004
Betsy,56699.00000000001
Bonnie,424973.2
Cecil,11536.7
Cordie,2198.7999999999993
Emmaline,315.0
Ethelyn,6087.800000000002
Hortense,9240.099999999999
June,269117.79999999993
Louie,1963.4000000000003
Lovie,7000.2
Marcella,86144.1
Melinda,147106.80000000002
Mona,54450.2
Odessa,22508.799999999996
Veronica,258868.69999999998
Aimee,56320.39999999999
Annabel,9108.000000000002
Ava,171979.9
Bella,30693.100000000002
Carolina,47545.500000000015
Cathrine,7078.700000000001
Christena,892.8
Clyde,5552.000000000002
Dena,34749.59999999999
Dolores,306507.99999999994
Eleanore,25156.000000000007
Elmira,5057.4
Fay,46426.09999999999
Frank,4437.5
Jenny,104850.5
Kizzie,977.9999999999999
Lonnie,7568.799999999998
Loula,339.4
Magdalene,8228.8
Mettie,857.8
Mintie,402.90000000000003
Peggy,391251.4000000001
Reba,48571.099999999984
Serena,41459.30000000001
Vida,10836.599999999999
Zada,944.5999999999999
Abigail,342006.6
Celestine,11328.099999999997
Celina,11485.099999999999
Claudie,5120.400000000001
Clemmie,2472.399999999999
Connie,330296.1
Daisie,235.1
Deborah,893702.1000000001
Dessa,285.7
Easter,6504.800000000001
Eddie,22151.6
Emelia,2828.0
Emmie,4100.4
Imogene,41078.599999999984
India,23328.0
Jeanne,219416.90000000002
Joan,670628.9
Lenore,30804.899999999998
Liddie,876.5999999999999
Lotta,428.2
Mame,358.29999999999995
Nevada,700.3000000000001
Rachael,97885.59999999998
Sina,426.70000000000005
Willa,29896.8
Aline,18139.199999999997
Beryl,14297.3
Charles,14686.500000000002
Daisey,257.29999999999995
Dorcas,6423.199999999999
Edmonia,291.2
Effa,288.1
Eldora,5421.5
Eloise,61146.9
Emmer,2009.5
Era,7192.0
Gena,10230.9
Henry,4631.899999999999
Iris,93880.6
Izora,676.4
Lennie,5206.299999999999
Lissie,451.8
Mallie,2408.9999999999995
Malvina,1250.2
Mathilde,1217.8
Mazie,9140.8
Queenie,2670.0
Robert,25498.7
Rosina,4929.5
Salome,668.0999999999999
Theodora,9820.2
Therese,41637.70000000002
Vena,2296.1999999999994
Wanda,374501.79999999993
Wilda,18233.300000000007
Altha,4418.8
Anastasia,41164.50000000001
Besse,922.5
Bird,102.0
Birtie,537.5999999999999
Clarissa,43749.6
Claude,228.9
Delilah,21162.100000000006
Diana,429602.0
Emelie,174.6
Erna,13267.899999999996
Fern,55731.4
Florida,4327.499999999999
Frona,531.1
Hilma,4098.7
Joseph,10487.900000000001
Juliet,21692.600000000002
Leonie,620.9999999999999
Lugenia,44.0
Mammie,2200.5
Manda,1113.0
Manerva,20.0
Manie,274.09999999999997
Nella,3432.3000000000006
Paulina,16296.4
Philomena,11691.699999999999
Rae,25351.600000000002
Selina,17433.8
Sena,999.5999999999999
Theodosia,292.90000000000003
Tommie,22604.0
Una,9136.800000000001
Vernie,5190.1
Adela,9243.300000000001
Althea,19518.699999999997
Amalia,3937.6000000000013
Amber,438597.9
Angelina,137571.5
Annabelle,44431.0
Anner,376.09999999999997
Arie,822.6999999999999
Clarice,32805.79999999999
Corda,460.19999999999993
Corrie,5594.400000000001
Dell,756.5
Dellar,227.60000000000002
Donie,751.3999999999999
Doris,690476.2999999999
Elda,10274.700000000003
Elinor,26756.899999999998
Emeline,962.9999999999998
Emilia,18689.899999999998
Esta,5390.999999999998
Estell,5882.4000000000015
Etha,1411.5000000000002
Fred,768.5999999999999
Hope,97439.00000000001
Indiana,79.0
Ione,14203.499999999998
Jettie,4171.3
Johnnie,69397.1
Josiephine,206.9
Kitty,14282.400000000001
Lavina,6821.3
Leda,1248.8
Letta,219.6
Mahala,774.8000000000001
Marcia,170706.39999999997
Margarette,7458.899999999999
Maudie,18115.0
Maye,1869.5
Norah,6432.899999999999
Oda,1101.4
Patty,76342.79999999999
Paula,331536.89999999985
Permelia,84.7
Rosalia,2965.7
Roxanna,9502.600000000002
Sula,827.3000000000002
Vada,11463.499999999998
Winnifred,6163.800000000001
Adline,519.5
Almira,707.7
Alvena,703.9
Arizona,819.2999999999998
Becky,96315.09999999999
Bennie,13565.9
Bernadette,64439.19999999999
Camille,71448.90000000001
Cordia,947.5000000000001
Corine,18648.2
Dicie,554.6999999999999
Dove,176.2
Drusilla,443.5999999999999
Elena,68662.80000000002
Elenora,3995.3999999999996
Elmina,117.69999999999999
Ethyl,2750.4000000000005
Evalyn,6050.399999999999
Evelina,547.0000000000001
Faye,92053.59999999998
Huldah,734.8999999999997
Idell,4293.6
Inga,1813.7000000000003
Irena,146.8
Jewell,41504.9
Kattie,4510.2
Lavenia,140.89999999999998
Leslie,306510.4
Lovina,357.8
Lulie,74.0
Magnolia,6252.299999999999
Margeret,26.0
Margery,22341.000000000004
Media,62.0
Millicent,10493.199999999997
Nena,438.1
Ocie,5356.900000000001
Orilla,16.0
Osie,796.7
Pansy,15728.900000000003
Ray,6138.6
Rosia,3780.6999999999994
Rowena,12556.800000000005
Shirley,972123.3999999998
Tabitha,64753.200000000004
Thomas,7319.9
Verdie,2728.0
Walter,3255.5000000000005
Zetta,955.2
Zoa,152.0
Zona,5389.000000000002
Albertina,290.0
Albina,6805.900000000001
Alyce,21613.599999999995
Amie,19714.299999999996
Angela,726080.6
Annis,2990.2999999999997
Carol,1079503.2
Carra,66.0
Clarence,62.199999999999996
Clarinda,86.6
Delphia,5031.1
Dillie,303.8
Doshie,401.4
Drucilla,1269.7999999999997
Etna,287.9
Eugenie,1903.7999999999997
Eulalia,4254.800000000001
Eve,23446.499999999996
Felicia,102615.0
Florance,598.7
Fronie,545.4
Geraldine,301861.10000000003
Gina,164896.49999999994
Glenna,34238.7
Grayce,3546.899999999999
Hedwig,4423.6
Jessica,1244580.5999999999
Jossie,760.5
Katheryn,14572.900000000001
Katy,19830.600000000002
Lea,33802.69999999999
Leanna,24353.19999999999
Leitha,41.0
Leone,8868.5
Lidie,46.0
Loma,1602.3999999999999
Lular,407.99999999999994
Magdalen,2420.2000000000003
Maymie,716.9000000000002
Minervia,14.0
Muriel,82891.69999999998
Neppie,14.0
Olie,48.0
Onie,1638.1999999999998
Osa,394.00000000000006
Otelia,276.1
Paralee,446.49999999999994
Patience,6847.999999999999
Rella,233.9
Rillie,14.0
Rosanna,14809.0
Theo,3809.5999999999995
Tilda,1067.1999999999998
Tishie,74.8
Tressa,2861.0
Viva,3828.1000000000004
Yetta,5071.5
Zena,1399.9
Zola,8125.699999999999
Abby,62696.3
Aileen,41772.700000000004
Alba,1070.1000000000001
Alda,6139.400000000001
Alla,59.400000000000006
Alverta,2643.8999999999996
Ara,1441.2
Ardelia,275.09999999999997
Ardella,4115.1
Arrie,1026.5
Arvilla,3943.2000000000003
Augustine,3105.6
Aurora,41169.40000000001
Bama,149.79999999999998
Bena,38.0
Byrd,196.9
Calla,239.70000000000002
Camilla,16804.2
Carey,10630.400000000001
Carlotta,3435.9
Celestia,100.0
Cherry,10947.8
Cinda,3664.4000000000005
Classie,293.8
Claudine,12889.600000000002
Clemie,12.0
Clifford,855.4000000000002
Clyda,48.0
Creola,411.09999999999997
Debbie,211919.80000000002
Dee,16722.300000000003
Dinah,7667.2
Doshia,207.70000000000002
Ednah,28.0
Edyth,2163.8
Eleanora,6586.100000000001
Electa,481.8
Eola,90.9
Erie,725.6
Eudora,1329.7999999999997
Euphemia,113.2
Evalena,199.29999999999998
Evaline,215.79999999999998
Faith,140930.19999999998
Fidelia,41.0
Freddie,13943.100000000002
Golda,7481.700000000003
Harry,503.40000000000003
Helma,224.7
Hermine,660.4000000000001
Hessie,604.5
Ivah,588.3999999999999
Janette,37606.4
Jennette,163.60000000000002
Joella,108.8
Kathryne,3310.2000000000003
Lacy,18691.1
Lanie,106.9
Lauretta,13003.000000000002
Leana,141.0
Leatha,6439.299999999998
Leo,1118.1000000000001
Liller,24.0
Lillis,44.0
Louetta,212.6
Madie,3770.4
Mai,2736.9
Martina,18301.9
Maryann,76731.3
Melva,18857.500000000007
Mena,28.0
Mercedes,56571.899999999994
Merle,22079.800000000003
Mima,217.60000000000002
Minda,110.0
Monica,281210.3000000001
Nealie,265.90000000000003
Netta,121.0
Nolia,60.10000000000001
Nonie,553.8
Odelia,701.5000000000001
Ottilie,613.5
Phyllis,457374.0
Robbie,28188.600000000006
Sabina,2521.9
Sada,110.1
Sammie,8014.199999999999
Suzanne,262006.30000000002
Sybilla,12.0
Thea,1620.1
Tressie,6183.5999999999985
Vallie,3108.2999999999997
Venie,48.0
Viney,34.0
Wilhelmine,353.2
Winona,13205.800000000003
Zelda,15094.4
Zilpha,141.4
Adelle,2954.7999999999997
Adina,10.0
Adrienne,76891.39999999997
Albertine,1997.3999999999996
Alys,42.3
Ana,110233.99999999999
Araminta,24.0
Arthur,1835.4000000000003
Birtha,1274.8
Bulah,4146.5
Caddie,68.0
Celie,24.0
Charlotta,24.0
Clair,46.5
Concepcion,3135.7999999999997
Cordella,10.0
Corrine,24155.19999999999
Delila,207.00000000000003
Delphine,12760.2
Dosha,112.7
Edgar,10.0
Elaine,347027.3
Elisa,44982.4
Ellar,169.4
Elmire,10.0
Elvina,1940.7
Ena,1043.6000000000001
Estie,10.0
Etter,57.0
Fronnie,10.0
Genie,402.40000000000003
Georgina,14609.599999999995
Glenn,298.4
Gracia,30.0
Guadalupe,78265.4
Gwendolyn,146671.69999999995
Hassie,1418.8999999999999
Honora,260.7
Icy,754.8999999999999
Isa,602.5
Isadora,90.1
Jesse,9733.6
Jewel,51278.200000000004
Joe,14604.000000000002
Johannah,97.0
Juana,18837.399999999998
Judith,604098.9999999999
Judy,496516.29999999993
Junie,131.7
Lavonia,34.7
Lella,243.1
Lemma,39.099999999999994
Letty,410.5
Linna,36.0
Littie,104.5
Lollie,360.20000000000005
Lorene,57131.700000000004
Louis,1391.0
Love,104.9
Lovisa,10.0
Lucina,10.0
Lynn,215249.69999999998
Madora,20.0
Mahalia,20.0
Manervia,10.0
Manuela,9352.699999999999
Margarett,5603.099999999999
Margaretta,1580.2999999999995
Margarita,48045.200000000004
Marilla,60.7
